STATEFIPS,STATE,zipcode,Returns_pct1,Returns_pct2,Returns_pct3,Returns_pct4,Returns_pct5,Returns_pct6,total
36,NY,13802,36.59,24.39,17.07,9.76,12.2,0,410
36,NY,13803,38.25,26.23,16.39,9.84,8.2,1.09,1830
36,NY,13804,35,30,25,0,10,0,200
36,NY,13807,37.1,25.81,12.9,9.68,14.52,0,620
36,NY,13808,38.96,24.68,14.29,11.69,10.39,0,770
36,NY,13809,36.62,26.76,16.9,9.86,9.86,0,710
36,NY,13810,39.62,28.3,15.09,7.55,9.43,0,530
36,NY,13811,35.57,26.8,16.49,9.28,10.82,1.03,1940
36,NY,13812,38.61,26.73,15.84,8.91,9.9,0,1010
36,NY,13813,43.9,24.39,14.63,9.76,7.32,0,410
36,NY,13815,39.93,26.62,14.31,8.15,9.15,1.83,6010
36,NY,13820,39,24.55,14.19,8.7,11.25,2.3,7820
36,NY,13825,38.06,26.45,17.42,9.03,9.03,0,1550
36,NY,13827,37.83,23.6,14.61,9.36,12.55,2.06,5340
36,NY,13830,36.54,27.4,16.83,9.13,9.13,0.96,2080
36,NY,13832,37.04,33.33,14.81,14.81,0,0,270
36,NY,13833,36.87,28.28,15.66,9.09,8.59,1.52,1980
36,NY,13835,35.94,29.69,17.19,9.38,7.81,0,640
36,NY,13838,42.19,26.56,13.54,8.85,8.85,0,1920
36,NY,13839,37.29,30.51,15.25,8.47,8.47,0,590
36,NY,13841,42.86,23.81,19.05,14.29,0,0,210
36,NY,13842,35.29,23.53,17.65,11.76,11.76,0,170
36,NY,13843,37.18,29.49,14.1,10.26,8.97,0,780
36,NY,13844,41.18,26.47,17.65,8.82,5.88,0,340
36,NY,13846,41.18,23.53,17.65,17.65,0,0,170
36,NY,13849,38,25.5,17,10,8.5,1,2000
36,NY,13850,30.86,19.65,14.46,11.1,17.62,6.31,9820
36,NY,13856,41.73,27.07,14.66,8.27,7.14,1.13,2660
36,NY,13861,33.33,27.27,12.12,12.12,15.15,0,330
36,NY,13862,38.71,26.34,15.05,9.68,10.22,0,1860
36,NY,13863,42.86,28.57,14.29,14.29,0,0,210
36,NY,13864,37.25,29.41,15.69,7.84,9.8,0,510
36,NY,13865,37.32,25.72,15.58,10.14,10.14,1.09,2760
36,NY,13901,41.81,22.68,13.9,8.43,11.4,1.78,8420
36,NY,13902,50,25,12.5,12.5,0,0,320
36,NY,13903,40.19,24.32,13.75,8.23,10.34,3.17,8510
36,NY,13904,41.87,26.35,15.52,7.14,7.88,1.23,4060
36,NY,13905,44.91,24.18,12.61,7.38,8.96,1.96,10710
36,NY,14001,33.2,24.9,15.35,10.79,13.69,2.07,4820
36,NY,14004,32.17,22.24,16.36,12.68,15.07,1.47,5440
36,NY,14005,35.48,24.73,17.2,11.83,10.75,0,930
36,NY,14006,35.31,26,15.86,10.57,10.99,1.27,4730
36,NY,14008,38.03,26.76,15.49,8.45,11.27,0,710
36,NY,14009,34.38,28.52,16.41,9.77,9.77,1.17,2560
36,NY,14011,31.38,26.9,17.59,11.38,11.38,1.38,2900
36,NY,14012,36.04,25.23,17.12,9.91,11.71,0,1110
36,NY,14013,42.25,25.35,15.49,8.45,8.45,0,710
36,NY,14020,41.45,25.15,14.24,8.25,9.63,1.28,10180
36,NY,14024,35.21,25.35,18.31,9.86,11.27,0,710
36,NY,14025,27.1,23.23,16.77,12.9,16.77,3.23,1550
36,NY,14026,29.55,27.27,15.91,11.36,15.91,0,440
36,NY,14028,34.25,23.29,17.81,9.59,15.07,0,730
36,NY,14030,33.8,26.76,18.31,11.27,9.86,0,710
36,NY,14031,31.66,18.24,12.42,10.62,16.83,10.22,4990
36,NY,14032,28.77,13.92,10.21,9.98,22.97,14.15,4310
36,NY,14033,24.58,22.88,16.95,11.86,19.49,4.24,1180
36,NY,14034,34.88,25.58,18.6,11.63,9.3,0,860
36,NY,14036,32.37,26.14,16.6,11.2,12.03,1.66,2410
36,NY,14037,33.87,22.58,14.52,11.29,17.74,0,620
36,NY,14040,35.19,22.22,15.74,11.11,15.74,0,1080
36,NY,14041,36.36,36.36,27.27,0,0,0,110
36,NY,14042,39.29,28.57,17.26,8.33,6.55,0,1680
36,NY,14043,33.56,28.45,16.78,10.45,9.99,0.76,13110
36,NY,14047,31.35,23.82,16.93,11.6,13.79,2.51,3190
36,NY,14048,46.81,26.13,12.29,7.31,6.53,0.93,6430
36,NY,14051,27.49,13.65,10.65,10.55,25.27,12.39,10330
36,NY,14052,29.87,18.36,13.5,11.06,20.91,6.31,9040
36,NY,14054,29.03,27.42,17.74,12.9,12.9,0,620
36,NY,14055,30.43,24.64,17.39,11.59,15.94,0,690
36,NY,14057,31.45,21.38,14.74,11.55,18.18,2.7,4070
36,NY,14058,30.3,25.25,19.19,12.12,13.13,0,990
36,NY,14059,29.11,19.8,14.26,11.88,20,4.95,5050
36,NY,14060,33.33,27.78,22.22,16.67,0,0,180
36,NY,14061,50,25,25,0,0,0,120
36,NY,14062,39.74,24.36,16.03,10.26,9.62,0,1560
36,NY,14063,36.18,21.87,14.31,11.13,14.12,2.39,5030
36,NY,14065,38.96,25.97,18.18,10.39,6.49,0,770
36,NY,14066,36.17,29.79,17.02,10.64,6.38,0,470
36,NY,14067,35.37,25.61,15.85,10.98,10.98,1.22,2460
36,NY,14068,29.38,15.82,12.15,11.58,22.6,8.47,3540
36,NY,14069,29.55,22.73,15.91,13.64,18.18,0,440
36,NY,14070,36.44,28.44,16.89,9.33,7.56,1.33,2250
36,NY,14072,29.08,18.92,13.7,12.12,21.16,5.03,10730
36,NY,14075,31.84,22.08,14.91,11.26,16.8,3.12,22740
36,NY,14080,29.52,23.81,16.19,12.86,15.71,1.9,2100
36,NY,14081,40.8,27.2,14.4,8,8,1.6,1250
36,NY,14082,25,25,29.17,12.5,8.33,0,240
36,NY,14085,27.25,17.74,13.62,13.88,23.91,3.6,3890
36,NY,14086,29.7,19.8,14.26,11.58,20.86,3.8,17880
36,NY,14091,38.33,28.33,13.33,10,10,0,600
36,NY,14092,31.37,20.28,14.56,12.31,17.16,4.33,5770
36,NY,14094,36.83,25.21,14.6,9.77,11.9,1.69,24870
36,NY,14098,36.3,28.15,16.3,9.63,9.63,0,1350
36,NY,14101,40.96,25.3,16.87,8.43,8.43,0,830
36,NY,14102,29.69,20.31,15.63,12.5,18.75,3.13,640
36,NY,14103,40,27.35,15.31,8.16,8.37,0.82,4900
36,NY,14105,36.97,26.07,16.11,9.95,9.48,1.42,2110
36,NY,14108,34.86,26.06,16.2,10.21,11.62,1.06,2840
36,NY,14111,33.77,25.32,16.23,12.34,11.04,1.3,1540
36,NY,14113,28.21,25.64,20.51,12.82,12.82,0,390
36,NY,14120,33.57,25.41,14.29,10.85,13.94,1.94,22670
36,NY,14125,33.14,27.22,17.75,10.65,11.24,0,1690
36,NY,14126,42.86,22.86,11.43,11.43,11.43,0,350
36,NY,14127,28.06,18.28,12.99,10.59,20.62,9.46,15860
36,NY,14129,32.2,28.81,16.95,11.86,10.17,0,590
36,NY,14130,35.29,29.41,17.65,17.65,0,0,170
36,NY,14131,34.88,23.64,15.5,10.85,13.18,1.94,2580
36,NY,14132,33.78,24.32,15.88,11.49,13.51,1.01,2960
36,NY,14134,40,40,0,20,0,0,150
36,NY,14136,39.22,26.72,15.09,9.05,8.62,1.29,2320
36,NY,14138,37.18,26.92,19.23,8.97,7.69,0,780
36,NY,14139,29.06,22.22,17.09,11.11,17.09,3.42,1170
36,NY,14141,34.6,26.16,15.53,10.08,11.99,1.63,3670
36,NY,14143,31.34,25.37,17.91,13.43,11.94,0,670
36,NY,14145,29.33,28,14.67,16,12,0,750
36,NY,14150,33.94,28.04,16.83,10.89,9.56,0.73,21860
36,NY,14167,33.75,25,17.5,11.25,12.5,0,800
36,NY,14168,42.11,31.58,10.53,15.79,0,0,190
36,NY,14169,45.45,27.27,27.27,0,0,0,110
36,NY,14170,28.8,22.4,16,12,16.8,4,1250
36,NY,14171,35.42,27.08,15.63,11.46,10.42,0,960
36,NY,14172,34.18,22.78,15.19,11.39,13.92,2.53,1580
36,NY,14173,42.31,30.77,11.54,15.38,0,0,260
36,NY,14174,31.25,21.53,13.54,11.81,17.36,4.51,2880
36,NY,14201,52.12,27.54,9.53,4.87,4.66,1.27,4720
36,NY,14202,37.14,25.14,10.86,6.86,9.71,10.29,1750
36,NY,14203,37.93,25.29,13.79,8.05,10.34,4.6,870
36,NY,14204,56.68,25.52,9.2,4.75,3.86,0,3370
36,NY,14206,46.85,30.91,12.58,5.75,3.9,0,9220
36,NY,14207,57.91,29.06,8.07,3,1.96,0,9670
36,NY,14208,59.31,26.86,8.24,3.19,2.39,0,3760
36,NY,14209,40.87,26.09,12.75,6.38,8.41,5.51,3450
36,NY,14210,49.84,30.19,11.69,5.36,2.92,0,6160
36,NY,14211,64.13,25.95,6.34,2.19,1.38,0,8670
36,NY,14212,59.21,27.04,7.93,3.5,2.33,0,4290
36,NY,14213,58.31,27.44,7.82,3.22,2.68,0.54,9330
36,NY,14214,43.46,24.83,11.1,7.27,10.17,3.17,7570
36,NY,14215,54.1,28.59,10.07,3.98,3.02,0.24,16580
36,NY,14216,32.92,29.52,15.65,8.41,10.47,3.04,11180
36,NY,14217,33.22,27.92,16.91,10.33,10.33,1.28,11710
36,NY,14218,45.21,28.86,13.3,6.88,5.41,0.34,8870
36,NY,14219,36.17,28.97,16.69,9.82,7.86,0.49,6110
36,NY,14220,37.93,29.42,14.97,8.76,8.42,0.51,11760
36,NY,14221,28.21,16.7,13.85,12.06,21.04,8.15,27370
36,NY,14222,30.19,26.14,14.84,8.6,12.48,7.76,5930
36,NY,14223,30.84,25.87,17.33,12.04,12.53,1.38,12290
36,NY,14224,31.36,24.51,15.91,12.23,14.39,1.61,21750
36,NY,14225,36.48,31.26,16.22,9.26,6.4,0.39,17820
36,NY,14226,32.01,21.84,14.68,10.31,15.43,5.73,14650
36,NY,14227,33.53,28.42,17.02,10.73,9.72,0.59,11930
36,NY,14228,35.84,22.68,13.48,10.24,14,3.76,9570
36,NY,14301,58.68,26.55,8.18,3.99,2.59,0,5010
36,NY,14302,46.67,33.33,0,20,0,0,150
36,NY,14303,58.02,27.57,8.64,3.29,2.47,0,2430
36,NY,14304,38.48,27.7,14.65,8.79,9.45,0.93,15020
36,NY,14305,48.68,26.08,11.44,6.42,6.56,0.84,7170
36,NY,14411,40.56,27.78,14.63,8.7,7.59,0.74,5400
36,NY,14414,32.45,25.37,14.75,9.44,15.93,2.06,3390
36,NY,14416,31.94,26.7,14.14,12.04,15.18,0,1910
36,NY,14418,34.62,25,21.15,7.69,11.54,0,520
36,NY,14420,34.76,23.68,15.37,10.71,13.85,1.64,7940
36,NY,14422,30.56,28.7,15.74,10.19,12.96,1.85,1080
36,NY,14423,30.9,26.61,16.31,12.02,12.45,1.72,2330
36,NY,14424,34.11,23.32,14.34,9.7,14.41,4.13,13810
36,NY,14425,32.05,23.49,16.11,10.91,15.6,1.85,5960
36,NY,14427,35.16,26.37,17.58,10.99,9.89,0,910
36,NY,14428,30.47,22.57,15.58,11.96,17.38,2.03,4430
36,NY,14432,35,26.15,16.92,9.23,11.54,1.15,2600
36,NY,14433,38.19,29.65,15.58,8.04,8.54,0,1990
36,NY,14435,28.67,23.78,17.48,11.19,15.38,3.5,1430
36,NY,14437,38.51,26.13,16.44,9.01,9.01,0.9,4440
36,NY,14441,37.5,25,18.75,18.75,0,0,160
36,NY,14445,37.56,31.09,16.42,7.21,6.47,1.24,4020
36,NY,14450,27.76,18.2,13.49,11.18,22.82,6.56,21650
36,NY,14454,31.6,20.85,14.98,11.4,17.59,3.58,3070
36,NY,14456,41.63,25.79,12.78,8.03,9.73,2.04,8840
36,NY,14462,30,23.33,16.67,13.33,16.67,0,300
36,NY,14464,34.62,27.51,14.5,10.95,11.24,1.18,3380
36,NY,14466,34.15,24.39,14.63,12.2,14.63,0,820
36,NY,14467,33.75,24.79,16.04,10.21,13.54,1.67,4800
36,NY,14468,29.95,22.86,15.77,12.7,16.3,2.43,9450
36,NY,14469,33.45,24.23,15.7,10.58,13.99,2.05,2930
36,NY,14470,34.5,29.92,16.17,9.97,8.36,1.08,3710
36,NY,14471,34.53,25.18,15.83,10.79,11.51,2.16,1390
36,NY,14472,29,16.47,11.6,10.21,22.04,10.67,4310
36,NY,14475,31.58,21.05,10.53,10.53,26.32,0,190
36,NY,14476,32.38,27.62,16.19,10.48,13.33,0,1050
36,NY,14477,33.78,27.03,16.22,9.46,13.51,0,740
36,NY,14478,31.11,22.22,13.33,13.33,15.56,4.44,450
36,NY,14480,38.64,27.27,15.91,6.82,11.36,0,440
36,NY,14481,32.58,28.09,17.98,11.24,10.11,0,890
36,NY,14482,34.71,26.46,15.29,10.68,11.41,1.46,4120
36,NY,14485,34.85,23.74,15.15,11.11,13.64,1.52,1980
36,NY,14486,33.33,26.67,20,0,20,0,150
36,NY,14487,32.77,21.96,15.88,9.46,17.23,2.7,2960
36,NY,14489,40.06,28.08,15.14,8.2,7.89,0.63,3170
36,NY,14502,31.23,22.41,15.13,10.92,17.82,2.49,5220
36,NY,14504,38.2,31.46,16.85,6.74,6.74,0,890
36,NY,14505,32.41,26.09,17.79,11.46,12.25,0,2530
36,NY,14506,26.98,12.7,9.52,11.11,26.98,12.7,630
36,NY,14507,39.39,27.27,15.15,9.09,9.09,0,660
36,NY,14510,42.06,25.7,15.42,8.88,7.94,0,2140
36,NY,14511,30,23.33,23.33,13.33,10,0,300
36,NY,14512,37.33,24,16.44,9.78,9.78,2.67,2250
36,NY,14513,40.81,28.19,14.49,8.26,7.48,0.78,6420
36,NY,14514,30.36,24.09,15.18,10.89,17.16,2.31,3030
36,NY,14516,34.62,27.88,16.35,10.58,10.58,0,1040
36,NY,14517,37.98,26.36,13.95,10.85,10.85,0,1290
36,NY,14519,30.02,23,15.33,11.91,16.97,2.77,6130
36,NY,14521,39.2,27.2,15.2,8,10.4,0,1250
36,NY,14522,35.71,27.46,15.4,9.6,10.49,1.34,4480
36,NY,14525,32.56,27.13,17.05,12.4,10.85,0,1290
36,NY,14526,27.87,17.71,14.07,10.9,22.65,6.8,10730
36,NY,14527,39.15,26.32,15.04,8.72,8.89,1.88,5850
36,NY,14530,36.69,28.23,17.34,8.47,8.06,1.21,2480
36,NY,14532,32.87,28.7,15.74,10.19,11.11,1.39,2160
36,NY,14533,32.47,27.27,18.18,10.39,11.69,0,770
36,NY,14534,24.37,11.84,10.55,10.24,25.42,17.58,16210
36,NY,14536,39.29,25,17.86,10.71,7.14,0,280
36,NY,14537,33.33,33.33,33.33,0,0,0,120
36,NY,14539,27.78,33.33,22.22,16.67,0,0,180
36,NY,14541,34.95,27.18,15.53,9.71,10.68,1.94,1030
36,NY,14542,45.45,27.27,27.27,0,0,0,110
36,NY,14543,27.22,20.12,13.61,13.61,20.12,5.33,1690
36,NY,14544,36.56,26.88,16.13,8.6,8.6,3.23,930
36,NY,14546,30.2,26.53,17.14,11.02,12.24,2.86,2450
36,NY,14548,36.41,26.15,15.9,9.74,11.79,0,1950
36,NY,14549,36.36,45.45,0,18.18,0,0,110
36,NY,14550,32.88,30.14,16.44,10.96,9.59,0,730
36,NY,14551,39.92,28.63,15.73,8.47,6.45,0.81,2480
36,NY,14555,34.69,24.49,14.29,10.2,16.33,0,490
36,NY,14559,30.71,21.64,15.08,11.48,17.49,3.61,9150
36,NY,14560,32.65,24.49,18.37,11.22,13.27,0,980
36,NY,14561,35.34,26.32,17.29,10.53,10.53,0,1330
36,NY,14564,28.71,16.98,11.99,9.36,21.22,11.74,8010
36,NY,14568,28.76,21.9,16.01,13.73,17.32,2.29,3060
36,NY,14569,37.11,25.77,15.12,9.97,10.65,1.37,2910
36,NY,14571,36.67,28.33,15,8.33,11.67,0,600
36,NY,14572,36.94,27.93,16.67,9.46,9.01,0,2220
36,NY,14580,29.52,19.52,14.36,11.6,19.67,5.34,27510
36,NY,14585,38.46,46.15,0,15.38,0,0,130
36,NY,14586,28.01,21.71,17.44,12.99,18.55,1.3,5390
36,NY,14589,35.75,23.92,16.67,9.68,12.1,1.88,3720
36,NY,14590,40.09,27.31,14.54,9.25,7.49,1.32,2270
36,NY,14591,32.5,25,18.75,13.75,10,0,800
36,NY,14592,22.22,27.78,16.67,16.67,16.67,0,180
36,NY,14604,39.6,27.72,12.87,6.93,7.92,4.95,1010
36,NY,14605,69.95,23.89,3.69,1.23,1.23,0,4060
36,NY,14606,44.04,30.05,13.46,6.96,5.12,0.38,13080
36,NY,14607,36.01,35.52,14.73,5.07,6.31,2.35,8080
36,NY,14608,61.46,25.63,7.5,2.5,2.29,0.63,4800
36,NY,14609,43.42,30.32,13.71,6.7,5.35,0.5,19990
36,NY,14610,26.84,23.82,15.13,10,15.39,8.82,7600
36,NY,14611,63.72,26.05,6.51,2.02,1.71,0,6450
36,NY,14612,32.2,26.1,14.98,10.9,13.58,2.24,17890
36,NY,14613,59.6,28.26,7.43,2.54,2.17,0,5520
36,NY,14614,33.33,25,20.83,0,12.5,8.33,240
36,NY,14615,43.15,33.03,12.8,6.02,4.74,0.26,7810
36,NY,14616,37.92,30.87,15.91,8.32,6.44,0.54,14900
36,NY,14617,31.23,23.41,15.98,11.78,15.5,2.1,12390
36,NY,14618,25.86,15.65,13.93,10.5,21.76,12.31,10480
36,NY,14619,47.51,32.24,12.15,4.36,3.43,0.31,6420
36,NY,14620,35.15,31.87,15.75,6.94,8.34,1.97,10670
36,NY,14621,61.44,28.32,6.52,2.39,1.32,0,12110
36,NY,14622,32.63,28.72,17.89,10.08,9.32,1.35,6650
36,NY,14623,36.65,28.31,17.41,9.62,7.48,0.53,9360
36,NY,14624,31.16,26.17,17.06,11.51,12.78,1.32,19640
36,NY,14625,29,18.51,15.3,11.21,20.11,5.87,5620
36,NY,14626,33.83,25.44,15.66,10.53,12.41,2.13,15960
36,NY,14701,47.88,24.89,12.32,7.05,6.74,1.1,16310
36,NY,14706,36.73,21.09,14.91,9.45,14.18,3.64,2750
36,NY,14709,40.3,23.88,17.91,8.96,8.96,0,670
36,NY,14710,39.13,24.84,15.53,9.94,9.32,1.24,1610
36,NY,14711,40,27.14,17.14,8.57,7.14,0,700
36,NY,14712,37.82,19.23,14.1,9.62,14.74,4.49,1560
36,NY,14714,38.89,22.22,16.67,22.22,0,0,180
36,NY,14715,46.02,23.89,13.27,9.73,7.08,0,1130
36,NY,14716,42.55,28.72,13.83,7.45,7.45,0,940
36,NY,14717,37.93,31.03,13.79,10.34,6.9,0,290
36,NY,14718,34.88,25.58,17.44,10.47,11.63,0,860
36,NY,14719,37.67,28.08,17.12,8.9,8.22,0,1460
36,NY,14720,53.33,30,16.67,0,0,0,300
36,NY,14721,50,30,20,0,0,0,100
36,NY,14722,23.08,23.08,23.08,0,30.77,0,130
36,NY,14723,36.36,30.91,14.55,9.09,9.09,0,550
36,NY,14724,38.38,25.25,18.18,10.1,8.08,0,990
36,NY,14726,47.5,32.5,10,5,5,0,400
36,NY,14727,39.21,26.87,13.66,9.25,9.69,1.32,2270
36,NY,14728,34.09,25,15.91,13.64,11.36,0,440
36,NY,14729,36.59,26.83,19.51,9.76,7.32,0,410
36,NY,14731,35.06,22.08,12.99,10.39,14.29,5.19,770
36,NY,14733,42.05,29.55,14.2,7.39,6.82,0,1760
36,NY,14735,40.59,28.71,14.85,8.91,6.93,0,1010
36,NY,14736,33.33,29.17,16.67,8.33,12.5,0,240
36,NY,14737,41.62,26.59,15.03,9.25,7.51,0,1730
36,NY,14738,37.87,27.22,15.98,10.65,8.28,0,1690
36,NY,14739,46.02,28.32,12.39,7.96,5.31,0,1130
36,NY,14740,37.74,26.42,13.21,15.09,7.55,0,530
36,NY,14741,39.77,26.14,13.64,7.95,12.5,0,880
36,NY,14742,41.67,41.67,0,16.67,0,0,120
36,NY,14743,39.51,24.69,16.05,11.11,8.64,0,810
36,NY,14744,39.13,23.91,17.39,10.87,8.7,0,460
36,NY,14747,39.8,29.59,15.31,9.18,6.12,0,980
36,NY,14748,45.16,25.81,12.9,16.13,0,0,310
36,NY,14750,34.48,23.28,13.79,9.91,13.36,5.17,2320
36,NY,14752,50,20,30,0,0,0,100
36,NY,14753,44,30,14,8,4,0,500
36,NY,14754,35.71,32.14,14.29,10.71,7.14,0,280
36,NY,14755,41.67,26.67,15.83,8.33,7.5,0,1200
36,NY,14757,39.31,23.45,16.55,8.97,9.66,2.07,1450
36,NY,14760,43.86,23.71,14.25,7.86,8.35,1.97,8140
36,NY,14767,39.44,30.99,14.08,7.04,8.45,0,710
36,NY,14769,42.11,28.95,13.16,7.89,7.89,0,380
36,NY,14770,37.4,27.48,17.56,8.4,7.63,1.53,1310
36,NY,14772,38.41,27.44,15.85,9.15,7.93,1.22,1640
36,NY,14774,50,20,30,0,0,0,100
36,NY,14775,40.91,29.09,16.36,7.27,6.36,0,1100
36,NY,14777,41.38,27.59,13.79,6.9,10.34,0,290
36,NY,14779,46.74,29.55,12.03,6.19,4.47,1.03,2910
36,NY,14781,41.76,27.47,13.19,9.89,7.69,0,910
36,NY,14782,40,27.37,15.79,9.47,7.37,0,950
36,NY,14783,37.5,43.75,18.75,0,0,0,160
36,NY,14784,40.48,30.95,14.29,7.14,7.14,0,420
36,NY,14787,41.63,24.43,14.48,9.95,8.14,1.36,2210
36,NY,14788,50,25,25,0,0,0,120
36,NY,14801,40.09,25.23,17.12,9.01,8.56,0,2220
36,NY,14802,38.89,19.44,11.11,8.33,22.22,0,360
36,NY,14803,39.29,21.43,16.07,8.93,14.29,0,560
36,NY,14804,34.43,22.95,16.39,11.48,14.75,0,610
36,NY,14805,34.62,25,19.23,9.62,11.54,0,520
36,NY,14806,40,22,16,11,11,0,1000
36,NY,14807,33.82,27.21,16.91,11.03,11.03,0,1360
36,NY,14808,41.38,31.03,13.79,13.79,0,0,290
36,NY,14809,38.89,27.78,15.74,9.26,8.33,0,1080
36,NY,14810,42.74,24.85,14.31,8.75,8.75,0.6,5030
36,NY,14812,36.73,27.21,16.33,9.52,10.2,0,1470
36,NY,14813,39.05,27.62,14.29,9.52,9.52,0,1050
36,NY,14814,27.27,19.19,16.16,11.11,21.21,5.05,990
36,NY,14815,35,25,15,12.5,12.5,0,400
36,NY,14816,41.18,20.59,17.65,8.82,11.76,0,340
36,NY,14817,32.56,28.68,15.5,9.3,13.95,0,1290
36,NY,14818,32.58,26.97,15.73,10.11,11.24,3.37,890
36,NY,14819,46.43,28.57,14.29,10.71,0,0,280
36,NY,14820,41.38,20.69,20.69,17.24,0,0,290
36,NY,14821,37.01,25.32,16.88,9.74,9.74,1.3,1540
36,NY,14822,36.96,30.43,17.39,8.7,6.52,0,460
36,NY,14823,36.65,26.71,18.01,9.32,9.32,0,1610
36,NY,14824,36.36,27.27,15.15,12.12,9.09,0,330
36,NY,14825,37.5,27.5,17.5,10,7.5,0,400
36,NY,14826,35.96,28.09,15.73,8.99,11.24,0,890
36,NY,14830,35.82,23,15.34,9.35,12.18,4.31,9520
36,NY,14836,27.66,29.79,19.15,12.77,10.64,0,470
36,NY,14837,41.86,25.12,15.35,7.44,8.84,1.4,2150
36,NY,14838,38.2,24.72,16.85,7.87,12.36,0,890
36,NY,14839,37.93,27.59,13.79,10.34,10.34,0,290
36,NY,14840,32.43,23.65,14.19,10.81,14.19,4.73,1480
36,NY,14841,37.21,25.58,13.95,9.3,13.95,0,430
36,NY,14842,36.11,25,16.67,11.11,11.11,0,360
36,NY,14843,41.34,25.81,15.52,8.84,7.4,1.08,5540
36,NY,14845,32.63,22.55,15.07,10.68,14.77,4.29,10020
36,NY,14846,33.33,30,16.67,13.33,6.67,0,300
36,NY,14847,35.71,28.57,15.18,9.82,8.93,1.79,1120
36,NY,14850,31.97,24.34,12.75,8.34,15.34,7.27,22430
36,NY,14853,53.33,26.67,20,0,0,0,150
36,NY,14855,38.89,33.33,11.11,11.11,5.56,0,360
36,NY,14858,34.72,22.22,16.67,12.5,13.89,0,720
36,NY,14859,38,28,16,10,8,0,500
36,NY,14860,36.73,28.57,14.29,10.2,10.2,0,490
36,NY,14861,38.71,29.03,12.9,9.68,9.68,0,620
36,NY,14864,38.89,27.78,14.81,9.26,9.26,0,540
36,NY,14865,39.82,23.01,15.93,9.73,9.73,1.77,1130
36,NY,14867,37,28.57,15.02,9.16,9.16,1.1,2730
36,NY,14869,37.29,25.42,18.64,8.47,10.17,0,590
36,NY,14870,31.4,19.82,14.7,10.24,16.48,7.35,4490
36,NY,14871,29.72,22.17,17.45,12.26,16.04,2.36,2120
36,NY,14872,40.74,29.63,18.52,0,11.11,0,270
36,NY,14873,37.5,28.85,16.35,9.62,7.69,0,1040
36,NY,14874,50,30,0,20,0,0,100
36,NY,14877,42.11,21.05,21.05,15.79,0,0,190
36,NY,14878,42.42,24.24,15.15,9.09,9.09,0,330
36,NY,14879,39.58,25,17.71,9.38,8.33,0,960
36,NY,14880,36.76,27.94,16.18,10.29,8.82,0,680
36,NY,14881,28.57,35.71,14.29,21.43,0,0,140
36,NY,14882,30.1,21.94,16.84,10.71,15.82,4.59,1960
36,NY,14883,35.11,28.72,15.43,10.11,9.04,1.6,1880
36,NY,14884,41.18,23.53,17.65,17.65,0,0,170
36,NY,14885,41.94,29.03,16.13,12.9,0,0,310
36,NY,14886,33.53,23.05,15.27,9.88,14.67,3.59,3340
36,NY,14889,38.81,26.87,14.93,11.94,7.46,0,670
36,NY,14891,38.92,26.11,14.29,9.36,9.85,1.48,2030
36,NY,14892,43.49,25.21,13.85,8.03,8.03,1.39,3610
36,NY,14894,40.91,27.27,15.15,7.58,9.09,0,660
36,NY,14895,41.46,24.37,15.08,8.54,9.05,1.51,3980
36,NY,14897,37.14,25.71,14.29,11.43,11.43,0,350
36,NY,14898,43.1,25.86,15.52,6.9,8.62,0,580
36,NY,14901,52.08,24.81,11.74,5.87,4.73,0.76,5280
36,NY,14903,36.94,24.17,14.44,9.44,10.83,4.17,3600
36,NY,14904,46.81,28.38,13.22,6.54,5.05,0,6730
36,NY,14905,32.86,22.3,14.79,11.03,14.79,4.23,4260
